1.531300e+04   6.575200e-23
1.563400e+04   7.174600e-23
1.596100e+04   8.253300e-23
1.629500e+04   8.975200e-23
1.663600e+04   9.658300e-23
1.698400e+04   1.027700e-22
1.734000e+04   1.081100e-22
1.770300e+04   1.125600e-22
1.807400e+04   1.158000e-22
1.845200e+04   1.179700e-22
1.883800e+04   1.191500e-22
1.923200e+04   1.194700e-22
1.963500e+04   1.191000e-22
2.004600e+04   1.182000e-22
2.046600e+04   1.169200e-22
2.089400e+04   1.154200e-22
2.133200e+04   1.138100e-22
2.177800e+04   1.121800e-22
2.223400e+04   1.106100e-22
2.269900e+04   1.091500e-22
2.317500e+04   1.078600e-22
2.366000e+04   1.067600e-22
2.415500e+04   1.058900e-22
2.466100e+04   1.052400e-22
2.517700e+04   1.048400e-22
2.570400e+04   1.047000e-22
2.624200e+04   1.048200e-22
2.679100e+04   1.052000e-22
2.735200e+04   1.059300e-22
2.792500e+04   1.068500e-22
2.850900e+04   1.079900e-22
2.910600e+04   1.093600e-22
2.971500e+04   1.110900e-22
3.033700e+04   1.130800e-22
3.097200e+04   1.152800e-22
3.162100e+04   1.176500e-22
3.228300e+04   1.202300e-22
3.295800e+04   1.230200e-22
3.364800e+04   1.259300e-22
3.435300e+04   1.290600e-22
3.507200e+04   1.323700e-22
3.580600e+04   1.359100e-22
3.655600e+04   1.395300e-22
3.732100e+04   1.434900e-22
3.810200e+04   1.475300e-22
3.890000e+04   1.518400e-22
3.971400e+04   1.564800e-22
4.054500e+04   1.612400e-22
4.139400e+04   1.663500e-22
4.226000e+04   1.718400e-22
4.314500e+04   1.775600e-22
4.404800e+04   1.836900e-22
4.497000e+04   1.901700e-22
4.591200e+04   1.970300e-22
4.687300e+04   2.043000e-22
4.785400e+04   2.119100e-22
4.885600e+04   2.200600e-22
4.987800e+04   2.286900e-22
5.092300e+04   2.383600e-22
5.198900e+04   2.482400e-22
5.307700e+04   2.585400e-22
5.418800e+04   2.694400e-22
5.532200e+04   2.809700e-22
5.648000e+04   2.931300e-22
5.766300e+04   3.059900e-22
5.887000e+04   3.195900e-22
6.010200e+04   3.338700e-22
6.136000e+04   3.488700e-22
6.264500e+04   3.645600e-22
6.395600e+04   3.806800e-22
6.529500e+04   3.976900e-22
6.666200e+04   4.153000e-22
6.805700e+04   4.334400e-22
6.948200e+04   4.518300e-22
7.093600e+04   4.703700e-22
7.242100e+04   4.888900e-22
7.393700e+04   5.070200e-22
7.548500e+04   5.251600e-22
7.706500e+04   5.428800e-22
7.867800e+04   5.601300e-22
8.032500e+04   5.768700e-22
8.200700e+04   5.930300e-22
8.372300e+04   6.085800e-22
8.547600e+04   6.234400e-22
8.726500e+04   6.375300e-22
8.909200e+04   6.507100e-22
9.095700e+04   6.628500e-22
9.286100e+04   6.737600e-22
9.480500e+04   6.832400e-22
9.679000e+04   6.911400e-22
9.881600e+04   6.972800e-22
1.008800e+05   7.010900e-22
1.030000e+05   7.035300e-22
1.051500e+05   7.034800e-22
1.073500e+05   7.022900e-22
1.096000e+05   7.002500e-22
1.118900e+05   6.974100e-22
1.142400e+05   6.942000e-22
1.166300e+05   6.910500e-22
1.190700e+05   6.883500e-22
1.215600e+05   6.864000e-22
1.241100e+05   6.854400e-22
1.267100e+05   6.856000e-22
1.293600e+05   6.869500e-22
1.320700e+05   6.894900e-22
1.348300e+05   6.931600e-22
1.376500e+05   6.978600e-22
1.405300e+05   7.034600e-22
1.434800e+05   7.098400e-22
1.464800e+05   7.168100e-22
1.495500e+05   7.242300e-22
1.526800e+05   7.319300e-22
1.558700e+05   7.397200e-22
1.591300e+05   7.474600e-22
1.624700e+05   7.549900e-22
1.658700e+05   7.621900e-22
